,charter_id,name,city,state,url
3630,65464,ECO,BIRMINGHAM,AL,http://www.ecocu.org
3631,65466,MORTON,South Hutchinso,KS,http://MORTONCU.COM
3632,65471,GUADALUPE PARISH,Antonito,CO,http://www.guadalupeparishcu.org
3633,65484,ST. JUDE,CHICAGO,IL,http://www.stjudecreditunion.org
3634,65491,MEMBERS FIRST CREDIT UNION OF N.H.,Manchester,NH,http://www.membersfirstnh.org
3635,65493,COMMUNITY SPIRIT CREDIT UNION,Lawrenceburg,IN,http://www.communityspiritcu.org
3636,65503,MUNICIPAL EMPS CU OF OKLAHOMA CITY,OKLAHOMA CITY,OK,http://WWW.MECUOKC.ORG
3637,65513,STATE EMPLOYEES,Santa Fe,NM,http://www.secunm.org
3638,65521,AEGIS,Clinton,IA,http://www.aegiscu.com
3639,65528,NORTH PLATTE UNION PACIFIC EMPLOYEE,North Platte,NE,http://www.upemployeescu.com
3640,65555,JOLIET FIREFIGHTERS,JOLIET,IL,
3641,65561,LINCOLN S.D.A.,LINCOLN,NE,http://www.lincolnsdacu.org
3642,65564,SAINT NORBERT'S,PITTSBURGH,PA,
3643,65565,CEDAR FALLS COMMUNITY,Cedar Falls,IA,http://www.cfccu.org
3644,65578,UNITED SAVINGS,FARGO,ND,HTTP://WWW.UNITEDSAVINGSCU.ORG
3645,65595,AMERICAN 1,JACKSON,MI,http://www.american1cu.org
3646,65606,TEAMSTERS LOCAL #238,Cedar Rapids,IA,http://www.teamsterslocal238cu.org
3647,65636,ST. MARY,Walsenburg,CO,
3648,65639,WEXFORD COMMUNITY,Cadillac,MI,https://www.wexccu.com
3649,65640,HEIGHTS AUTO WORKERS,Burnham,IL,HTTP://WWW.HAWCU.COM
3650,65644,RIVERMARK COMMUNITY,Oregon City,OR,http://www.rivermarkcu.org
3651,65656,MISSOURI,Columbia,MO,http://www.missouricu.org
3652,65664,HIGH SIERRA,BISHOP,CA,
3653,65680,BETHEL A.M.E. CHURCH,Chicago,IL,
3654,65712,GALESBURG BURLINGTON,Galesburg,IL,http://www.gbcu.net
3655,65722,FREEDOM NORTHWEST,KAMIAH,ID,http://fnwcu.org
3656,65728,CONNECTICUT STATE EMPLOYEES,HARTFORD,CT,http://CSECREDITUNION.COM
3657,65735,CATHOLIC & COMMUNITY,Belleville,IL,http://www.candccu.com
3658,65759,B.E.A.,Bethalto,IL,
3659,65770,SERVICE PLUS,Moline,IL,http://www.service-pluscu.org
3660,65774,TEACHERS,Oklahoma CIty,OK,http://www.tcuok.org
3661,65775,NORTHERN COLORADO,GREELEY,CO,http://www.nococu.org
3662,65780,COGIC,LAFAYETTE,LA,https://COGICCCreditUnion.org
3663,65781,PIEDMONT,Statesville,NC,http://www.piedmontcreditunionnc.co
3664,65788,WESTERRA,Denver,CO,http://www.westerracu.com
3665,65803,NORTHWEST HILLS,Torrington,CT,https://www.nwhcu.com
3666,65809,NEW HAVEN COUNTY,North Haven,CT,http://www.nhccu.com
3667,65816,NEBRASKA STATE EMPLOYEES,LINCOLN,NE,http://www.nsecu.org
3668,65817,METROPOLITAN DISTRICT EMPLOYEES,HARTFORD,CT,http://www.mdecu.org
3669,65840,I.B.E.W. LOCAL #146,Decatur,IL,http://www.ibew146cu.com
3670,65841,DECATUR POSTAL,Decatur,IL,http://decaturpostalcreditunion.com
3671,65843,MWRD EMPLOYEES,CHICAGO,IL,http://mwrdecu.org
3672,65856,OREGON COMMUNITY,EUGENE,OR,http://www.myoccu.org
3673,65861,THE PEOPLES,Middletown,RI,http://www.peoplescu.com
3674,65862,NEW HAVEN FIREFIGHTERS,NEW HAVEN,CT,
3675,65874,TAYLORVILLE SCHOOL EMPLOYEES,Taylorville,IL,
3676,65896,MEA,Monticello,IL,
3677,65905,PEORIA BELL,Peoria,IL,http://www.peoriabell.org
3678,65906,AURORA POSTAL EMPLOYEES,Aurora,IL,
3679,65932,CHICAGO MUNICIPAL EMPLOYEES,Chicago,IL,HTTP://WWW.CMECUONLINE.ORG
3680,65954,NORWALK HOSPITAL,NORWALK,CT,http://www.nohocu.org
3681,65955,ROCKFORD BELL,LOVES PARK,IL,HTTP://WWW.RBCU.NET
3682,65988,KASKASKIA VALLEY,Centralia,IL,http://www.mykvccu.org
3683,65995,MERCER,Aledo,IL,https://www.mercercreditunion.com
3684,66002,STAMFORD HEALTHCARE,Stamford,CT,http://www.shccu.org
3685,66012,COMMUNITY CHOICE,Commerce City,CO,http://www.yourbetterbankingchoice.
3686,66036,KAN COLO,HOISINGTON,KS,https://www.kan-colocreditunion.com
3687,66044,REGIONAL WATER AUTHORITY EMPLOYEES,New Haven,CT,
3688,66066,THE WAY,New Knoxville,OH,
3689,66089,BEREAN,CHICAGO,IL,
3690,66097,CUBA,CUBA,NM,http://www.cubacreditunion.org
3691,66116,TUCSON OLD PUEBLO,Tucson,AZ,http://www.topcu.org
3692,66117,LOCO,ALAMOGORDO,NM,http://www.lococreditunion.com
3693,66126,OMAHA FIREFIGHTERS,Omaha,NE,http://omahafirefighterscu.org
3694,66130,NEW JERSEY LAW AND PUBLIC SAFETY,Trenton,NJ,http://www.njlpscu.org
3695,66143,CHAVES COUNTY SCHOOL EMPLOYEES,Roswell,NM,http://www.ccsecunm.org
3696,66149,GUADALUPE,Santa Fe,NM,http://www.guadalupecu.org
3697,66155,PEOPLES,SPRINGFIELD,CO,http://www.peoples-cu.com
3698,66157,CREDIT UNION 1,Anchorage,AK,http://www.cu1.org
3699,66158,TRUMARK FINANCIAL,Fort Washington,PA,http://www.trumarkonline.org
3700,66159,NEWARK POST OFFICE EMPLOYEES,NEWARK,NJ,
3701,66185,HIGH DESERT COMMUNITY,Aztec,NM,http://www.highdesertcu.org
3702,66207,NEW HAMPSHIRE POSTAL,Manchester,NH,https://www.nhpcu.com
3703,66252,QUESTA,Questa,NM,http://www.questacreditunion.org
3704,66253,FUNERAL SERVICE,Springfield,IL,http://fscunet.org
3705,66258,SELF-HELP,DURHAM,NC,http://www.self-help.org
3706,66259,ORLEANS PARISH SHERIFF'S,New Orleans,LA,
3707,66268,MEMBERSOWN,Lincoln,NE,https://www.membersowncu.org
3708,66270,ARCHER COOPERATIVE,Archer,NE,HTTP://WWW.ARCHERCCU.COM
3709,66274,EDDYVILLE COOPERATIVE,Eddyville,NE,
3710,66296,ST. HELENA PARISH,Chicago,IL,https://www.sthelenacreditunion.com
3711,66299,K C K FIREMEN & POLICE,KANSAS CITY,KS,
3712,66300,IMPERIAL,Springfield,IL,http://www.imperialcreditunion.org
3713,66310,STATE EMPLOYEES',RALEIGH,NC,http://www.ncsecu.org
3714,66317,HEALTHSHARE,Greensboro,NC,http://www.healthsharecu.org
3715,66319,TELCO,TARBORO,NC,http://www.telcu.com
3716,66320,TEXAS GULF CAROLINA EMP,Aurora,NC,
3717,66324,WEYCO COMMUNITY,PLYMOUTH,NC,http://www.weycocreditunion.com
3718,66327,CREDIT UNION OF TEXAS,Allen,TX,http://www.cutx.org
3719,66328,"WRIGHT-PATT CREDIT UNION, INC.",Beavercreek,OH,https://www.wpcu.coop
3720,66329,L. E. O.,Painesville,OH,http://www.leocu.org
3721,66330,"STATE EMPLOYEES CU OF MARYLAND, INC",LINTHICUM,MD,http://WWW.SECUMD.ORG
3722,66331,SOUND,Tacoma,WA,https://www.soundcu.com
3723,66333,DESTINATIONS CREDIT UNION,BALTIMORE,MD,HTTP://WWW.DESTINATIONSCU.ORG
3724,66336,BILLERICA MUNICIPAL EMPLOYEES,BILLERICA,MA,http://www.billericamecu.com
3725,66337,INDUSTRIAL CU OF WHATCOM COUNTY,Bellingham,WA,https://www.industrialcu.com
3726,66340,"CENTRAL CREDIT UNION OF MARYLAND,IN",Baltimore,MD,http://www.ccumd.org
3727,66343,PROVIDENT,REDWOOD CITY,CA,https://www.providentcu.org
3728,66346,RIVER WORKS,Lynn,MA,http://www.rwcu.com
3729,66349,SALAL,Seattle,WA,http://www.salalcu.org
3730,66350,BROTHERHOOD,LYNN,MA,http://www.brotherhoodcreditunion.o
3731,66351,TELCO PLUS,LONGVIEW,TX,http://www.telcoplus.org
3732,66353,BRAZOS VALLEY SCHOOLS,Katy,TX,https://www.bvscu.org
3733,66354,EMERGENCY RESPONDERS,Winston Salem,NC,http://www.emrspcu.com
3734,66357,DELTA COMMUNITY,Atlanta,GA,https://www.deltacommunitycu.com
3735,66359,FIRST NORTHERN,Chicago,IL,http://www.fncu.org
3736,66364,METRO,Chelsea,MA,http://www.metrocu.org
3737,66365,ALIGN,Lowell,MA,http://www.aligncu.com
3738,66366,EDINBURG TEACHERS,Edinburg,TX,https://www.etcu.coop
3739,66369,ENERGY,West Roxbury,MA,https://www.energycreditunion.org
3740,66370,SCOTT,Edwardsville,IL,https://www.scu.org
3741,66372,U. S. EMPLOYEES,Tomball,TX,http://www.usecuweb.com
3742,66373,WHATCOM EDUCATIONAL,Bellingham,WA,http://www.wecu.com
3743,66374,SOUTHBRIDGE,Southbridge,MA,https://www.southbridgecu.com
3744,66376,PATHWAYS FINANCIAL,Columbus,OH,http://www.pathwayscu.com
3745,66388,TAYLOR,Medford,WI,https://www.taylorcu.org
3746,66393,NEKOOSA,Nekoosa,WI,http://www.nekoosacu.com
3747,66395,EVERGREEN,NEENAH,WI,HTTP://WWW.EVERGREENCU.COM
3748,66399,HARBORSTONE,LAKEWOOD,WA,http://www.Harborstone.com
3749,66406,LA CROSSE-BURLINGTON,LA CROSSE,WI,https://www.forlbcu.com
3750,66410,KENOSHA POLICE AND FIREMEN'S,KENOSHA,WI,
3751,66418,OSHKOSH POSTAL EMPLOYEES,Oshkosh,WI,http://www.opecu.com
3752,66423,FIREFIGHTERS,ONALASKA,WI,HTTP://WWW.MYFIRECU.ORG
3753,66424,PCM,Green Bay,WI,http://www.pcmcu.org
3754,66430,VALLEY COMMUNITIES,Mosinee,WI,http://www.valleycommunities.org
3755,66431,MADISON,MADISON,WI,http://www.madisoncu.com
3756,66434,INDIANHEAD,SPOONER,WI,http://www.indianheadcu.org
3757,66437,WINNEBAGO COMMUNITY,Oshkosh,WI,http://www.wincu.org
3758,66439,SENTRY,Stevens Point,WI,http://www.sentrycu.org
3759,66444,SHIPBUILDERS,MANITOWOC,WI,http://www.shipbuilderscu.com
3760,66447,SHORELINE,Manitowoc,WI,HTTP://WWW.SHORELINECU.ORG
3761,66448,EDUCATORS,MOUNT PLEASANT,WI,http://www.ecu.com
3762,66449,PRIME FINANCIAL,Cudahy,WI,http://www.primefinancialcu.org
3763,66451,FOCUS,Menomonee Falls,WI,HTTP://WWW.FOCUS-CU.COM
3764,66456,COUNTY - CITY,Jefferson,WI,http://www.countycitycreditunion.co
3765,66461,PUBLIC SERVICE,WAUSAU,WI,https://www.publicservicecu.org
3766,66466,MARATHON COUNTY EMPLOYEES,WAUSAU,WI,https://WWW.MCECU.ORG
3767,66476,HOLY FAMILY MEMORIAL,Manitowoc,WI,http://www.hfmcu.org
3768,66477,GUNDERSEN,LA CROSSE,WI,http://www.gundersencu.org
3769,66492,UNIVERSITY OF WISCONSIN,Madison,WI,http://www.uwcu.org
3770,66499,MADISON FIRE DEPARTMENT,MADISON,WI,http://www.mfdcu.org
3771,66503,IRON COUNTY COMMUNITY,Hurley,WI,http://www.ironcccu.com
3772,66513,CENTRAL WISCONSIN,Plover,WI,http://www.mycwcu.com
3773,66529,GOVERNMENTAL EMPLOYEES,La Crosse,WI,http://www.gecuwi.com
3774,66530,SERVICE,Green Bay,WI,http://www.service-cu.com
3775,66532,ARCADIA,Arcadia,WI,http://www.arcadiacu.com
3776,66537,AVESTAR,Waterloo,WI,http://www.avestarcu.com
3777,66538,CONNEXUS,Wausau,WI,http://www.connexuscu.org
3778,66545,FIRST CHOICE,MARSHFIELD,WI,http://FIRSTCHOICECREDITUNION.COM
3779,66546,AIR TECH,MILWAUKEE,WI,
3780,66547,WOOD COUNTY EMPLOYEES,WISCONSIN RAPID,WI,
3781,66549,BAY SHORE,MARINETTE,WI,http://www.bayshorecu.org
3782,66555,NORTHWESTERN MUTUAL,Milwaukee,WI,http://www.mynmcu.com
3783,66565,STOPPENBACH,Jefferson,WI,
3784,66582,P.I.E.,Houston,TX,https://www.piecu.org
3785,66584,CALIFORNIA COAST,San Diego,CA,http://www.calcoastcu.org
3786,66585,POINT BREEZE,Hunt Valley,MD,http://www.pbcu.com
3787,66592,CITIZENS COMMUNITY,Fort Dodge,IA,http://www.citizenscu.com
3788,66593,FIRST PRIORITY,BOSTON,MA,http://WWW.FIRSTPRIORITYCU.COM
3789,66594,GREENWOOD,Warwick,RI,http://www.greenwoodcu.org
3790,66595,OCEAN STATE,COVENTRY,RI,http://www.oceanstatecu.org
3791,66597,POLISH NATIONAL,Chicopee,MA,http://www.pncu.com
3792,66613,STOUGHTON U.S. RUBBER EMPLOYEES,STOUGHTON,WI,
3793,66615,TOMAH AREA,Tomah,WI,http://www.tacuonline.com
3794,66616,SHEBOYGAN AREA,Sheboygan,WI,http://www.shebareacu.com
3795,66618,MEADOWLAND,SHEBOYGAN FALLS,WI,HTTP://WWW.MEADOWLANDCU.ORG
3796,66622,RACINE MUNICIPAL EMPLOYEES,Racine,WI,http://rmecu.org
3797,66625,WISCONSIN MEDICAL,Green Bay,WI,https://www.wismedcu.org/
3798,66633,MEMBERS' ADVANTAGE,Wisconsin Rapid,WI,http://www.membersadvantagecu.com
3799,66637,BREWERY,MILWAUKEE,WI,HTTP://WWW.BREWERYCU.COM
3800,66638,GUARDIAN,Oak Creek,WI,http://www.guardiancu.org
3801,66640,TRI-COUNTY,Marinette,WI,http://www.tri-county.org
3802,66642,COMMUNITY FIRST,Neenah,WI,http://WWW.COMMUNITYFIRSTCU.ORG
3803,66652,PROSPERA,APPLETON,WI,http://www.myprospera.com
3804,66660,ALLOY EMPLOYEES,WAUKESHA,WI,
3805,66662,SCHOOL EMPLOYEES,Superior,WI,http://secusuperior.com
3806,66663,POLICE,SHEBOYGAN,WI,
3807,66665,DAIRYLAND POWER,LA CROSSE,WI,http://www.dpcreditunion.com
3808,66675,APPLETREE,West Allis,WI,http://www.appletree.org
3809,66677,WEA,Madison,WI,https://www.weacu.com
3810,66678,SIMPLICITY,Marshfield,WI,http://www.simplicity.coop
3811,66683,RIPPLE,Oshkosh,WI,http://www.ripplecu.org
3812,66686,"WISCONSIN LATVIAN, INC.",MILWAUKEE,WI,http://www.wislat.com
3813,66699,ALL ONE,Leominster,MA,http://www.all-onecu.com
3814,66700,VIRGINIA EDUCATORS CREDIT UNION,Newport News,VA,http://www.vecu.org
3815,66703,WESCOM CENTRAL,PASADENA,CA,https://www.wescom.org
3816,66705,TRANSWEST,SALT LAKE CITY,UT,http://www.transwestcu.com
3817,66706,MEMBERS PLUS,Medford,MA,https://www.memberspluscu.org
3818,66707,SOUTHERN LAKES,KENOSHA,WI,https://www.southernlakescu.org
3819,66710,HEARTLAND,Madison,WI,https://www.heartlandcu.org/
3820,66731,FOX COMMUNITIES,Appleton,WI,http://www.foxcu.org
3821,66733,NEW BEDFORD,New Bedford,MA,http://www.nbcu4u.com
3822,66734,NORTH COAST,Bellingham,WA,http://www.northcoastcu.com
3823,66742,WESTCONSIN,Menomonie,WI,http://www.westconsincu.org
3824,66750,BADGER-GLOBE,NEENAH,WI,http://www.badgerglobecu.org
3825,66751,LANDMARK,Brookfield,WI,https://www.landmarkcu.com
3826,66752,MARINE,La Crosse,WI,http://www.marinecu.com
3827,66755,COMPASSIONATE CARE,Fond Du Lac,WI,http://www.compassionatecarecu.org
3828,66760,PREMIER FINANCIAL,New Holstein,WI,http://www.yourpfcu.com
3829,66777,"VERVE, A CREDIT UNION",Oshkosh,WI,https://www.Verveacu.com
3830,66779,OSHKOSH COMMUNITY,OSHKOSH,WI,http://www.oshkoshcommunitycu.com
3831,66787,MUNICIPAL EMPL.CREDIT UNION OF BALT,BALTIMORE,MD,https://www.mecu.com
3832,66788,SAN JOAQUIN POWER EMPLOYEES,FRESNO,CA,http://www.sjpecu.org
3833,66798,FORWARD FINANCIAL,NIAGARA,WI,http://www.forwardfinancialcu.com
3834,66818,FIRST COMMUNITY,Houston,TX,http://FCCU.org
3835,66819,ATHOL,Athol,MA,http://www.atholcreditunion.com
3836,66824,FREEDOM,SPRINGFIELD,MA,http://www.freedom.coop
3837,66834,ROYAL,EAU CLAIRE,WI,http://www.rcu.org
3838,66835,DAY AIR,Kettering,OH,HTTP://WWW.DAYAIR.ORG
3839,66840,CODE,Dayton,OH,http://www.codecu.org
3840,66841,NUMERICA,Spokane Valley,WA,https://www.numericacu.com
3841,66844,CLOVERBELT,Wausau,WI,http://www.ccuwausau.com
3842,66847,EAGLE COMMUNITY,Foothill Ranch,CA,http://www.eaglecu.org
3843,66848,COVANTAGE,Antigo,WI,http://www.covantagecu.org
3844,66851,UNISON,Kaukauna,WI,HTTP://WWW.UNISONCU.ORG
3845,66854,WNC COMMUNITY  CU,Waynesville,NC,http://wncccu.org
3846,66856,CS,Catawba,NC,https://www.csnccreditunion.org
3847,66857,GERMANIA,Brenham,TX,http://www.germaniacreditunion.com
3848,66860,GREATER CLEVELAND COMMUNITY,Cleveland,OH,http://www.greaterclevcu.com
3849,66862,M.E. EMPLOYEES,WAUSAU,WI,HTTP://MEECU.ORG
3850,66865,CAPITAL,Green Bay,WI,http://www.capitalcu.com
3851,66867,LEADING EDGE,Worthington,MN,http://www.leadingedgecu.org
3852,66872,KOHLER,Sheboygan,WI,http://www.kohlercu.com
3853,66877,TEACHERS,BELOIT,WI,http://www.tcubeloit.org
3854,66878,MCU FINANCIAL CENTER,Mount Pleasant,WI,http://www.mcucreditunion.com
3855,66880,ENTERPRISE,Brookfield,WI,http://www.enterprisecu.com
3856,66886,TEN,NASHVILLE,TN,https://www.tencu.com
3857,66899,RICHMOND VIRGINIA FIRE POLICE CREDI,Richmond,VA,http://WWW.FirePoliceCU.Org
3858,66913,HAMPTON ROADS EDUC CREDIT UNION INC,HAMPTON,VA,HTTP://WWW.HRECU.ORG
3859,66924,VALLEYSTAR,Martinsville,VA,http://www.valleystar.org
3860,66929,CREDIT UNION OF RICHMOND INCORPORAT,Richmond,VA,https://www.curich.org
3861,66933,AUGUSTA HEALTH CARE CREDIT UNION,FISHERSVILLE,VA,https://www.ahccu.com
3862,66942,PFD FIREFIGHTERS CREDIT UNION INC.,Portsmouth,VA,http://www.pfdcu.com
3863,66954,LOUDOUN CREDIT UNION,Leesburg,VA,http://www.loudouncu.com
3864,66956,"NORTHERN STAR CREDIT UNION, INC.",Portsmouth,VA,http://www.nstarcu.org
3865,66965,"BEACON CREDIT UNION, INCORPORATED",Lynchburg,VA,http://www.mybcu.org
3866,66967,JACKSON RIVER COMMUNITY,Covington,VA,http://www.jrccu.org
3867,66970,NEWPORT NEWS MUN. EMP CREDIT UNION,Newport News,VA,http://www.nnmecu.org
3868,66973,DOMINION ENERGY CREDIT UNION,North Chesterfi,VA,http://www.dominionenergycu.org
3869,66975,P W C EMPLOYEES CREDIT UNION,Woodbridge,VA,http://www.pwcecu.org
3870,66980,SOUTHERN,Chattanooga,TN,http://www.southerncu.com
3871,66983,CO-OP,Black River Fal,WI,http://www.coopcu.com
3872,66998,BLACKHAWK COMMUNITY,Janesville,WI,http://www.BHCCU.org
3873,66999,LAKEWOOD,Rib Lake,WI,http://www.lakewoodcu.org
3874,67000,BROKAW,Weston,WI,https://www.brokawcu.com
3875,67003,BRANTWOOD,Brantwood,WI,http://www.brantwoodcu.com
3876,67005,NATIONAL J. A. C. L.,SALT LAKE CITY,UT,http://www.jaclcu.com
3877,67009,UNITED LABOR,Raytown,MO,http://UNITEDLABORCU.ORG
3878,67012,1ST COMMUNITY,SPARTA,WI,http://www.1stccu.com
3879,67017,N.E.W.,Oconto Falls,WI,http://www.newcu.org
3880,67021,NORTHEAST COMMUNITY,ELIZABETHTON,TN,http://www.BeMyCU.org
3881,67022,1ST CLASS EXPRESS,WAUKESHA,WI,
3882,67024,MT. ZION,ZION,IL,
3883,67056,P & S,SALT LAKE CITY,UT,http://www.pandscu.org
3884,67066,MARSHFIELD MEDICAL CENTER,Marshfield,WI,http://www.mmccu.com
3885,67076,UTAH HERITAGE,Moroni,UT,http://www.utahheritagecu.org
3886,67078,HOLLYFRONTIER EMPLOYEE'S,West Bountiful,UT,
3887,67079,FIREFIGHTERS,Salt Lake City,UT,https://www.firefighterscu.com
3888,67096,GOLDEN RULE COMMUNITY,RIPON,WI,http://www.goldenrulecu.org
3889,67108,PRESTO LEWISTON EMPLOYEES,Lewiston,UT,
3890,67110,PROVO POLICE & FIRE DEPT.,Provo,UT,
3891,67127,EDUCATION 1ST,OGDEN,UT,http://www.E1cu.org
3892,67129,FREEDOM,Provo,UT,https://www.freedomcu.com/
3893,67130,SOUTH SANPETE,Manti,UT,
3894,67132,UTAH POWER,Murray,UT,http://www.utahpowercu.org
3895,67140,BECKSTRAND AND ASSOCIATES,Salt Lake City,UT,
3896,67146,NEBO,Springville,UT,http://www.nebocreditunion.org
3897,67147,PACIFIC HORIZON,Springville,UT,http://www.pacifichorizoncu.com
3898,67149,S E A,Richfield,UT,
3899,67153,MEMBERS FIRST,Brigham City,UT,https://memfirstcu.com
3900,67156,UINTAH,VERNAL,UT,
3901,67160,KINGS PEAK,Roosevelt,UT,http://www.kingspeakcu.com
3902,67163,SAN JUAN,BLANDING,UT,http://SANJUANCU.COM
3903,67173,SUPERIOR CHOICE,Superior,WI,http://www.superiorchoice.com
3904,67176,FOND DU LAC,Fond du Lac,WI,http://www.fdlcu.com
3905,67178,ACCESS COMMUNITY,Amarillo,TX,http://www.accesscreditunion.com
3906,67181,FOOTHILLS,Wheat Ridge,CO,http://www.foothills-cu.com
3907,67183,RIPCO,Rhinelander,WI,http://www.ripco.org
3908,67184,FORT COMMUNITY,FORT ATKINSON,WI,http://www.fortcommunity.com
3909,67185,FIRST CHOICE COMMUNITY,Knoxville,TN,http://www.firstchoiceccu.org
3910,67187,QUANTUM,Wichita,KS,http://www.theq.org
3911,67190,SUMMIT,Cottage Grove,WI,http://www.summitcreditunion.com
3912,67195,ARSENAL,Arnold,MO,http://www.arsenalcu.com
3913,67196,PARK CITY,Merrill,WI,HTTP://WWW.PARKCITYCU.ORG
3914,67197,JACK DANIEL EMPLOYEES,LYNCHBURG,TN,http://www.jdecu.org
3915,67200,OAKDALE,Tomah,WI,http://www.oakdalecu.coop
3916,67201,WHITE RIVER,Enumclaw,WA,http://www.whiterivercu.com
3917,67208,WESTBY CO-OP,WESTBY,WI,https://www.WCCUCREDITUNION.COOP
3918,67214,FIRST COMMUNITY CU OF BELOIT,BELOIT,WI,http://www.firstccu.com
3919,67222,THE STATE,CHARLESTON,WV,http://WWW.WVPECU.ORG
3920,67226,CREDIT UNION OF THE ROCKIES,Golden,CO,http://www.cu-rockies.org
3921,67237,SUPERIOR MUNICIPAL EMPLOYEES,SUPERIOR,WI,
3922,67238,GLACIER HILLS,WEST BEND,WI,http://www.glacierhills.com
3923,67240,NORTHWOODS COMMUNITY,Park Falls,WI,HTTP://WWW.NORTHWOODSCU.COM
3924,67243,ATHENS AREA,ATHENS,WI,http://www.athensareacu.com
3925,67248,UNITEDONE,Manitowoc,WI,http://www.unitedone.org
3926,67251,OPPORTUNITIES,Winooski,VT,http://www.oppsvt.org
3927,67252,EMBLEM,GADSDEN,AL,http://emblemcu.com
3928,67262,NORTHWEST PLUS,Everett,WA,http://www.nwpluscu.com
3929,67263,BELL,HUTCHINSON,KS,http://www.bellcu.com
3930,67264,HORIZON,Spokane Valley,WA,http://www.hzcu.org
3931,67269,RHODE ISLAND,Providence,RI,http://www.ricreditunion.org
3932,67270,WESTERLY COMMUNITY,Wakefield,RI,http://www.westerlyccu.com
3933,67278,COASTAL1 ,Pawtucket,RI,https://www.coastal1.org
3934,67290,COMMUNITY FIRST CREDIT UNION OF FLO,JACKSONVILLE,FL,http://www.communityfirstfl.org
3935,67297,SPACE COAST,Melbourne,FL,http://www.sccu.com
3936,67309,1ST STREET,SARASOTA,FL,http://www.1streetcu.com
3937,67316,ALIVE,Jacksonville,FL,http://www.alivecu.coop
3938,67318,POMPANO BEACH CITY EMP.,POMPANO BEACH,FL,http://WWW.PBECU.COM
3939,67319,PRIORITY,Orlando,FL,http://www.prioritycu.org
3940,67323,CITY-COUNTY EMPLOYEES,CLEARWATER,FL,http://www.ccecu.org
3941,67327,SHAW-ROSS EMPLOYEES,Miami,FL,
3942,67329,ENVISION,Tallahassee,FL,http://www.envisioncu.com
3943,67330,MIAMI POSTAL SERVICE,Miami,FL,http://www.mpscu.org
3944,67332,SUN,Hollywood,FL,http://www.suncu.org
3945,67334,JACKSON COUNTY TEACHERS,MARIANNA,FL,http://www.jacksoncountytcu.com
3946,67336,ECU,LARGO,FL,http://www.ecucreditunion.com
3947,67337,FLORIDA WEST COAST,BRANDON,FL,http://www.FWCCU.COM
3948,67338,ELECTRICIANS' LOCAL 349,MIAMI,FL,http://www.local349cu.org
3949,67340,BROOKLINE MUNICIPAL,BROOKLINE,MA,http://www.BROOKLINECU.COM
3950,67341,JEFFERSON COUNTY TEACHERS,Monticello,FL,http://jctcuonline.org
3951,67342,CONNECT CREDIT UNION,Fort lauderdale,FL,http://www.connectcu.org
3952,67344,INSIGHT,WINTER SPRINGS,FL,http://www.insightcreditunion.com
3953,67347,BRIGHTSTAR,Hollywood,FL,http://www.bscu.org
3954,67348,UNIVERSITY,MIAMI,FL,http://WWW.UCUMIAMI.ORG
3955,67349,ADVENTHEALTH,Altamonte Sprin,FL,http://www.ahcu.cc
3956,67352,JEANNE D'ARC,LOWELL,MA,http://www.jdcu.com
3957,67354,GLYNN COUNTY FEDERAL EMPLOYEES,BRUNSWICK,GA,https://www.glyncofecu.org
3958,67364,SAVANNAH POSTAL,Savannah,GA,http://savannahpostalcu.com
3959,67367,CGR,Macon,GA,http://www.cgrcu.org
3960,67371,CORE,Statesboro,GA,HTTPS://WWW.CORECU.ORG
3961,67382,GENUINE PARTS,Norcross,GA,http://www.gpcu.net
3962,67383,CREDIT UNION OF ATLANTA,Atlanta,GA,http://www.cuatlanta.org
3963,67388,MUTUAL SAVINGS,Atlanta,GA,http://mutualsavingscu.org
3964,67389,ATLANTA POSTAL,ATLANTA,GA,http://www.apcu.com
3965,67390,GEORGIA'S OWN,Atlanta,GA,http://www.georgiasown.org
3966,67395,NORTH GEORGIA,Toccoa,GA,http://www.ngcu.org
3967,67403,SOUTHERN PINE,Valdosta,GA,http://www.southernpinecu.org
3968,67407,NAVARRO,Corsicana,TX,
3969,67408,BRAZOS STAR,College Station,TX,http://www.brazosstarcu.com
3970,67414,FEDERAL EMPLOYEES,TEXARKANA,TX,
3971,67416,CENTEX CITIZENS,Mexia,TX,https://www.centexcitizenscu.com
3972,67417,UNION PACIFIC EMPLOYEES,Beaumont,TX,
3973,67425,CENTRAL TEXAS TEACHERS,Corsicana,TX,http://www.cttcu.com
3974,67427,GALVESTON GOVERNMENT EMPLOYEES,La Marque,TX,http://www.ggecu.com
3975,67428,PUBLIC EMPLOYEES,Austin,TX,http://www.pecutx.org
3976,67431,CALHOUN LIBERTY,Blountstown,FL,http://www.calhounlibertycu.com
3977,67432,ALLIANCE CREDIT UNION OF FLORIDA,Gainesville,FL,http://www.alliancecufl.org
3978,67434,COMMUNITY SOUTH,CHIPLEY,FL,http://www.communitysouth.net
3979,67436,MESQUITE,MESQUITE,TX,http://www.mesquitecu.org
3980,67439,TXDOT,Abilene,TX,http://www.txdotcu.com
3981,67440,ANGELINA COUNTY TEACHERS,Lufkin,TX,http://actcu.net
3982,67441,CAPROCK SANTA FE,SLATON,TX,http://www.csfcu.com
3983,67444,PRIORITY ONE CREDIT UNION,Sunrise,FL,http://www.priorityonefl.org
3984,67446,ACU,Abilene,TX,http://acucreditunion.com
